아이템명 (Long ver),재고 여부,총공정단위&공정순서,굿즈명,Goods(stock),GoodsName,제작협력사,파츠 유형,생산유형,1_표준원가,100_표준원가,50_표준원가,300_표준원가,500_표준원가,1000_표준원가,5000_표준원가,3000_표준원가,10000_표준원가,30000_표준원가,기본 사용 수량,구매/생산 담당자,총공정단위(입력중),공정순서(입력중),단위,공정진행 협력사,2022.2Q. 발주담당자 (from 공정진행 협력사),아이템 총 제작 리드타임_100개,아이템 총 제작 리드타임_300개,아이템 총 제작 리드타임_기본_500개,아이템 총 제작 리드타임_1000개,아이템 총 제작 리드타임_3000개,파츠 총 제작 리드타임_100개(from parts),파츠 총 제작 리드타임_300개(from parts),파츠 총 제작 리드타임_기본_500개(from parts),파츠 총 제작 리드타임_1000개(from parts),파츠 총 제작 리드타임_3000개(from parts),파츠명,파츠 제작 이동 리드타임(from parts),산출물 필터링_파츠 제작 이동 리드타임,ERP 품목 여부_text
SGND_PT3385-시그니처다이어리_밴드_14.노랑[디자인오엔],⭕재고⭕,C1,시그니처 다이어리,,시그니처 다이어리,유성(구.유성테프),Product Parts,,295,295,295,295,295,290,280,285,280,280,,,C,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT3385-시그니처다이어리_밴드_14.노랑,,0,False
SGND_PT3386-시그니처다이어리_라이트그레이,⭕재고⭕,A1,시그니처 다이어리,,시그니처 다이어리,(주)청산인쇄,Product Parts,옵션,6350,6350,6350,6350,6350,6350,6350,6350,6100,5900,,,A,1,권,유엘상사,김민지,0,0,0,0,0,0,0,,0,0,PT3386-시그니처다이어리_라이트그레이,,0,True
SGND_PT3386-시그니처다이어리_라이트그레이[디자인오엔],⭕재고⭕,C1,시그니처 다이어리,,시그니처 다이어리,(주)청산인쇄,Product Parts,옵션,6350,6350,6350,6350,6350,6350,6350,6350,6100,5900,,,C,1,권,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT3386-시그니처다이어리_라이트그레이,,0,True
SGND_PT3387-시그니처다이어리_추상적산출물,,A1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Phantom Parts,산출물,,,,,,,,,,,,,A,1,권,주식회사 디자인오엔,김민지,4,5,6,8,21,3,4,5,7,20,PT3387-시그니처다이어리_추상적산출물,1,1,False
SGND_PT3389-발포지시트(소),⭕재고⭕,S1,시그니처 다이어리,,시그니처 다이어리,이고다포장,Package Parts,산출물,18,18,18,18,18,18,18,18,18,18,,,S,1,매,,,0,0,0,0,0,0,0,,0,0,PT3389-발포지시트(소),,,True
SGND_PT3390-OPP,⭕재고⭕,S1,시그니처 다이어리,,시그니처 다이어리,혜림봉투,Package Parts,산출물,15,15,15,15,15,15,15,15,15,15,,,S,1,,,,0,0,0,0,0,0,0,,0,0,PT3390-OPP,,,True
SGND_PT4218-시그니처다이어리_커버_컬러,,B1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Product Parts,옵션,0,0,0,0,0,3550,3550,3550,3500,3450,,,B,1,권,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4218-시그니처다이어리_커버_컬러,,0,False
SGND_PT4219-시그니처다이어리_내지(커스텀인쇄)_화이트+블랙인쇄,,B1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Product Parts,옵션,0,0,0,0,0,2800,2800,2800,2600,2450,,,B,1,권,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4219-시그니처다이어리_내지(커스텀인쇄)_화이트+블랙인쇄,,0,True
SGND_PT4220-시그니처다이어리_밴드_컬러,,B1,시그니처 다이어리,,시그니처 다이어리,유성(구.유성테프),Product Parts,옵션,0,0,0,0,0,370,370,370,370,370,,,B,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4220-시그니처다이어리_밴드_컬러,,0,False
SGND_PT4221-샘플(박인쇄)_유엘상사[시그니처다이어리],,A1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,80000,400,1600,133,80,40,8,13,4,1,,,A,1,,주식회사 디자인오엔,김민지,4,4,4,4,4,4,4,4,4,4,PT4221-샘플(박인쇄)_유엘상사,,0,True
SGND_PT4222-샘플(박인쇄)_(주)청산인쇄[시그니처다이어리],,B1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,100000,0,0,0,0,0,0,0,0,0,,,B,1,,주식회사 디자인오엔,김민지,6,6,6,6,6,6,6,6,6,6,PT4222-샘플(박인쇄)_(주)청산인쇄,,0,True
SGND_PT4223-샘플_교정용무선제본(시그니처다이어리),,G1,시그니처 다이어리,,시그니처 다이어리,서울디지털인쇄협동조합,Product Parts,산출물,30000,300,600,100,60,30,6,10,3,1,,,G,1,,서울디지털인쇄협동조합,육승미,0,0,0,0,0,0,0,,0,0,PT4223-샘플_교정용무선제본(시그니처다이어리),,,True
SGND_PT4224-교정시트_내지_시그니처다이어리_(주)청산인쇄,,B1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,100000,0,0,0,0,0,0,0,0,0,,,B,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4224-교정시트_내지_시그니처다이어리_(주)청산인쇄,,0,True
SGND_PT4226-사각스티커(커스텀인쇄)_화이트+디지털풀컬러,,H1,시그니처 다이어리,,시그니처 다이어리,서울디지털인쇄협동조합,Package Parts,산출물,8500,170,170,150,130,110,80,90,70,70,,,H,1,장,서울디지털인쇄협동조합,육승미,3,3,3,5,7,2,2,2,4,6,PT4226-사각스티커(커스텀인쇄)_화이트+디지털풀컬러,1,1,True
SGND_PT4227-시그니처다이어리(커스텀)_추상적산출물,,B1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Phantom Parts,산출물,,,,,,,,,,,,,B,1,권,주식회사 디자인오엔,김민지,24,24,24,24,24,23,23,23,23,23,PT4227-시그니처다이어리(커스텀)_추상적산출물,1,1,False
SGND_PT4228-사각스티커(커스텀인쇄)(판매용)_화이트+디지털풀컬러,,I1,시그니처 다이어리,,시그니처 다이어리,서울디지털인쇄협동조합,Package Parts,산출물,5000,100,100,100,90,80,60,70,50,50,,,I,1,장,서울디지털인쇄협동조합,육승미,3,3,3,5,7,2,2,2,4,6,PT4228-사각스티커(커스텀인쇄)(판매용)_화이트+디지털풀컬러,1,1,True
SGND_PT4242-색박(음각)_130x190_시그니처다이어리_(주)청산인쇄[시그니처다이어리],,B1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,200000,2100,4000,833,650,450,350,363,340,333,,,B,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4242-색박(음각)_130x190_시그니처다이어리_(주)청산인쇄,,0,True
SGND_PT4243-공박(음각)_130x190_시그니처다이어리_(주)청산인쇄[시그니처다이어리],,B1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,180000,2100,3600,783,600,450,340,353,330,323,,,B,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4243-공박(음각)_130x190_시그니처다이어리_(주)청산인쇄,,0,True
SGND_PT4244-색박(음각)_80x80_시그니처다이어리_(주)청산인쇄[시그니처다이어리],,B1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,160000,1700,3200,717,560,380,316,327,308,303,,,B,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4244-색박(음각)_80x80_시그니처다이어리_(주)청산인쇄,,0,True
SGND_PT4245-공박(음각)_80x80_시그니처다이어리_(주)청산인쇄[시그니처다이어리],,B1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,140000,1500,2800,667,510,380,316,327,308,303,,,B,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4245-공박(음각)_80x80_시그니처다이어리_(주)청산인쇄,,0,True
SGND_PT4246-색박(음각)_60x60_시그니처다이어리_(주)청산인쇄[시그니처다이어리],,B1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,160000,1700,3200,717,560,380,316,327,308,303,,,B,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4246-색박(음각)_60x60_시그니처다이어리_(주)청산인쇄,,0,True
SGND_PT4247-공박(음각)_60x60_시그니처다이어리_(주)청산인쇄[시그니처다이어리],,B1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,140000,1600,2800,667,510,380,316,327,308,303,,,B,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4247-공박(음각)_60x60_시그니처다이어리_(주)청산인쇄,,0,True
SGND_PT4251-시그니처다이어리_내지(커스텀인쇄1-32p옵셋풀컬러.나머지블랙인쇄)_화이트+옵셋풀컬러,,B1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Product Parts,옵션,0,0,0,0,0,3280,2950,2950,2700,2550,,,B,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4251-시그니처다이어리_내지(커스텀인쇄1-32p옵셋풀컬러.나머지블랙인쇄)_화이트+옵셋풀컬러,,0,True
SGND_PT4274-조립산출물_시그니처다이어리,,,시그니처 다이어리,,시그니처 다이어리,,Phantom Parts,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT4274-조립산출물_시그니처다이어리,,0,False
SGND_PT4280-시그니처다이어리_커버(포켓없음)_컬러,,B1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Product Parts,옵션,0,0,0,0,0,2750,2700,2700,2650,2650,,,B,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4280-시그니처다이어리_커버(포켓없음)_컬러,,0,False
SGND_PT4882-시그니처다이어리(2합)_블랙[시그니처다이어리_청산인쇄],,A1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Product Parts,옵션,6200,6200,6200,6200,6200,6200,5750,5850,5600,5450,,,A,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4882-시그니처다이어리(2합)_블랙,,0,True
SGND_PT4883-시그니처다이어리(2합)_라이트그레이[시그니처다이어리_디자인오엔],,C1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Product Parts,옵션,6200,6200,6200,6200,6200,6200,5750,5850,5600,5400,,,C,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4883-시그니처다이어리(2합)_라이트그레이,,0,True
SGND_PT4884-시그니처다이어리_커버(2합)_컬러[시그니처다이어리],,B1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Product Parts,옵션,0,0,0,0,0,3100,3050,3050,3000,2950,,,B,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT4884-시그니처다이어리_커버(2합)_컬러,,0,True
SGND_PT5001-시그니처다이어리_밴드_컬러[시그니처다이어리],,C1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Product Parts,옵션,0,0,0,0,0,570,570,570,570,570,,,C,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT5001-시그니처다이어리_밴드_컬러,,0,False
SGND_PT5024-색박(음각)_80x80_주식회사디자인오엔[시그니처다이어리],,C1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,,,,,,,,,,,,,C,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT5024-색박(음각)_80x80_주식회사디자인오엔,,0,True
SGND_PT5025-공박(음각)_80x80_주식회사디자인오엔[시그니처다이어리],,C1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,,,,,,,,,,,,,C,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT5025-공박(음각)_80x80_주식회사디자인오엔,,0,True
SGND_PT5026-색박(음각)_130x190_주식회사디자인오엔[시그니처다이어리],,C1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,,,,,,,,,,,,,C,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT5026-색박(음각)_130x190_주식회사디자인오엔,,0,True
SGND_PT5027-공박(음각)_130x190_주식회사디자인오엔[시그니처다이어리],,C1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,,,,,,,,,,,,,C,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT5027-공박(음각)_130x190_주식회사디자인오엔,,0,True
SGND_PT5028-샘플(박인쇄)_주식회사디자인오엔,,C1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,,,,,,,,,,,,,C,1,,주식회사 디자인오엔,김민지,4,4,4,4,4,4,4,4,4,4,PT5028-샘플(박인쇄)_주식회사디자인오엔,,0,False
SGND_PT5037-시그니처다이어리_추상적산출물,,C1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Phantom Parts,산출물,,,,,,,,,,,,,C,1,,주식회사 디자인오엔,김민지,4,5,6,8,1005,3,4,5,7,1004,PT5037-시그니처다이어리_추상적산출물,1,1,False
SGND_PT5047-시그니처다이어리_내지(커스텀인쇄)_화이트+블랙인쇄[시그니처다이어리],,C1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Product Parts,옵션,0,0,0,0,0,2800,2800,2800,2600,2450,,,C,1,권,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT5047-시그니처다이어리_내지(커스텀인쇄)_화이트+블랙인쇄,,0,True
SGND_PT5048-시그니처다이어리_내지(커스텀인쇄1-32p옵셋풀컬러.나머지블랙인쇄)_화이트+옵셋풀컬러[시그니처다이어리],,C1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Product Parts,옵션,0,0,0,0,0,0,0,0,0,0,,,C,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT5048-시그니처다이어리_내지(커스텀인쇄1-32p옵셋풀컬러.나머지블랙인쇄)_화이트+옵셋풀컬러,,0,True
SGND_PT5049-공박(음각)_60x60_주식회사디자인오엔[시그니처다이어리],,C1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,225220,2470,4720,1037,960,765,569,618,555,545,,,C,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT5049-공박(음각)_60x60_주식회사디자인오엔,,0,True
SGND_PT5050-색박(음각)_60x60_주식회사디자인오엔[시그니처다이어리],,C1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,225220,2470,4720,1037,960,765,569,618,555,545,,,C,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT5050-색박(음각)_60x60_주식회사디자인오엔,,0,True
SGND_PT5051-교정시트_내지_시그니처다이어리_주식회사디자인오엔[시그니처다이어리],,C1,시그니처 다이어리,,시그니처 다이어리,주식회사 디자인오엔,Printing Parts,옵션,100000,0,0,0,0,0,0,0,0,0,,,C,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT5051-교정시트_내지_시그니처다이어리_주식회사디자인오엔,,0,True
SGND_PT5225-에어캡패드,,S1,시그니처 다이어리,,시그니처 다이어리,이고다포장,Package Parts,산출물,,,,,,,,,,,,,S,1,,,,0,0,0,0,0,0,0,,0,0,PT5225-에어캡패드,,,True
SSSV_,,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,0,False
SSSV_,,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,0,False
SSSV_,,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,0,False
SSSV_,,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,0,False
SSSV_PT1261-임가공_키트(슬라이드지퍼백/Keepsafe),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1261-임가공_키트(슬라이드지퍼백/Keepsafe),,0,True
SSSV_PT1262-임가공_키트(틴케이스/더스트백/파우치),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1262-임가공_키트(틴케이스/더스트백/파우치),,0,True
SSSV_PT1263-임가공_키트(슬리브/Solid/Basket/쿨러백),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1263-임가공_키트(슬리브/Solid/Basket/쿨러백),,0,True
SSSV_PT1264-임가공_키트(Dear기프트박스),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1264-임가공_키트(Dear기프트박스),,0,True
SSSV_PT1265-임가공_키트(에코백),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1265-임가공_키트(에코백),,0,True
SSSV_PT1266-임가공_키트(BoXtand),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1266-임가공_키트(BoXtand),,0,True
SSSV_PT1267-임가공_키트(Open페이퍼박스),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1267-임가공_키트(Open페이퍼박스),,0,True
SSSV_PT1268-임가공_포장지,,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1268-임가공_포장지,,0,True
SSSV_PT1269-임가공_고객물품(1개포함),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1269-임가공_고객물품(1개포함),,0,True
SSSV_PT1270-임가공_고객물품(2개포함),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1270-임가공_고객물품(2개포함),,0,True
SSSV_PT1271-임가공_고객물품(3개포함),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1271-임가공_고객물품(3개포함),,0,True
SSSV_PT1272-임가공_고객물품(4개포함),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1272-임가공_고객물품(4개포함),,0,True
SSSV_PT1273-임가공_단품(파우치),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1273-임가공_단품(파우치),,0,True
SSSV_PT1274-임가공_단품(슬라이드지퍼백),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1274-임가공_단품(슬라이드지퍼백),,0,True
SSSV_PT1275-포장_포장지구매대행,,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1275-포장_포장지구매대행,,0,True
SSSV_PT1276-택배_CJ대한통운(소형),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1276-택배_CJ대한통운(소형),,0,True
SSSV_PT1277-택배_CJ대한통운(중형),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1277-택배_CJ대한통운(중형),,0,True
SSSV_PT1278-택배_CJ대한통운(대형),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1278-택배_CJ대한통운(대형),,0,True
SSSV_PT1279-택배_CJ대한통운(소형)_1:1매칭배송,,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1279-택배_CJ대한통운(소형)_1:1매칭배송,,0,True
SSSV_PT1280-택배_CJ대한통운(소형)_그룹매칭배송,,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1280-택배_CJ대한통운(소형)_그룹매칭배송,,0,True
SSSV_PT1281-하차서비스_퀵(오토바이),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1281-하차서비스_퀵(오토바이),,0,True
SSSV_PT1282-하차서비스_퀵(다마스),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1282-하차서비스_퀵(다마스),,0,True
SSSV_PT1283-하차서비스_퀵(라보),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1283-하차서비스_퀵(라보),,0,True
SSSV_PT1284-하차서비스_퀵(1톤트럭),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1284-하차서비스_퀵(1톤트럭),,0,True
SSSV_PT1285-시안작업_템플릿(고객리소스활용),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1285-시안작업_템플릿(고객리소스활용),,0,True
SSSV_PT1286-시안작업_템플릿(캘린더/다이어리),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1286-시안작업_템플릿(캘린더/다이어리),,0,True
SSSV_PT1287-시안작업_디자인(인스타피규어),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1287-시안작업_디자인(인스타피규어),,0,True
SSSV_PT1288-시안작업_디자인(캘린더/다이어리),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1288-시안작업_디자인(캘린더/다이어리),,0,True
SSSV_PT1289-시안작업_디자인(썸네일합성),,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1289-시안작업_디자인(썸네일합성),,0,True
SSSV_PT1290-제작_긴급제작,,,신시어리서비스,,신시어리서비스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT1290-제작_긴급제작,,0,True
