파츠명 (Long ver),굿즈 연결 현황 (from item),파츠 유형,파츠: 가로x세로x높이(장폭고),파츠: 지류/소재,발주 세부사항(임가공 포함),재고여부,제작협력사,itemdb (new),1개_표준원가,50개_표준원가,100개_표준원가,300개_표준원가,500개_표준원가,1000개_표준원가,3000개_표준원가,5000개_표준원가,10000개_표준원가,30000개_표준원가,재고_리드타임,파츠 제작 리드타임_기본_500개,파츠 제작 이동 리드타임,파츠 제작 리드타임_수량별 조정_1000개,파츠 제작 리드타임_수량별 조정_3000개,파츠 총 제작 리드타임_기본_500개,파츠 총 제작 리드타임_1000개,파츠 총 제작 리드타임_3000개,파츠 제작 리드타임_수량별 조정_100개,파츠 총 제작 리드타임_100개,파츠 제작 리드타임_수량별 조정_300개,파츠 총 제작 리드타임_300개
PT3265-사각스티커(커스텀인쇄)_화이트+디지털풀컬러,모먼트 일회용 카메라,Package Parts,30x50,초강접 아트지 스티커 90g,"1) 단면인쇄
2) 무광코팅
3) 반칼",,서울디지털인쇄협동조합,FCAM_PT3265-사각스티커(커스텀인쇄)_화이트+디지털풀컬러,5000,100,100,100,90,80,70,60,60,60,,2,1,2,4,2,4,6,,2,,2
PT3266-모먼트일회용카메라_추상적산출물,모먼트 일회용 카메라,Phantom Parts,,,,,(주)우와,FCAM_PT3266-모먼트일회용카메라_추상적산출물,,,,,,,,,,,,17,1,9,20,17,26,37,-9,8,,17
PT3267-모먼트일회용카메라_본품,모먼트 일회용 카메라,Product Parts,115x30x60,,,,(주)우와,FCAM_PT3267-모먼트일회용카메라_본품,40800,30216,22770,22090,21554,21046,20515,20509,20505,20502,,,,,,,0,0,,0,,0
PT3268-모먼트일회용카메라_커버,모먼트 일회용 카메라,Product Parts,,스노우지300g/유광코팅,"1)유광코팅
2) 카메라커버 후면에 필름 유효기간을 꼭 업데이트해주세요",,(주)우와,FCAM_PT3268-모먼트일회용카메라_커버,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,,0
PT3269-PVC열수축필름,모먼트 일회용 카메라,Package Parts,,,1,,(주)우와,FCAM_PT3269-PVC열수축필름[모먼트일회용카메라],0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,,0
PT3705-조립산출물_모먼트일회용카메라,모먼트 일회용 카메라,Phantom Parts,,,,,,FCAM_PT3705-조립산출물_모먼트일회용카메라,,,,,,,,,,,,,,,,,0,0,,0,,0
PT0890-웰컴페이퍼(커스텀인쇄)_반투명+블랙인쇄_300-2,모바일 오피스 파우치,Package Parts,342x256,컨셉트레싱지 170g,먹 1도인쇄,,서울디지털인쇄협동조합,MOFP_PT0890-웰컴페이퍼(커스텀인쇄)_반투명+블랙인쇄_300-2,68000,680,680,260,196,158,136,134,126,120,,3,1,3,5,3,6,8,-2,1,,3
PT0892-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_000-71,모바일 오피스 파우치,Package Parts,65x200,초강접 아트지 스티커 90g,"1) 단면인쇄
2) 무광코팅",,서울디지털인쇄협동조합,"MOFP_PT0892-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_000-71[스탠다드_오픈박스],OPPB_PT0892-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_000-71[오픈박스]",,320,320,300,270,250,220,200,180,180,,2,1,2,4,2,4,6,,2,,2
PT0891-실크_유광블랙1색_모바일오피스파우치_태진기획,모바일 오피스 파우치,Printing Parts,,,실크인쇄(유광블랙),,개미기획,MOFP_PT0891-실크_유광블랙1색_모바일오피스파우치_태진기획[모바일오피스파우치],,2000,1800,1800,1800,1200,0,0,0,0,,,,,,,0,0,,0,,0
PT2661-샘플(본제작과동일옵션),모바일 오피스 파우치,Printing Parts,,,,,개미기획,MOFP_PT2661-샘플(본제작과동일옵션)[모바일오피스파우치],63636,25636,25436,25436,25436,24836,24836,24836,24836,24836,,4,,,,4,4,4,,4,,4
PT2707-모바일오피스파우치_추상적산출물,모바일 오피스 파우치,Phantom Parts,,,,,개미기획,MOFP_PT2707-모바일오피스파우치_추상적산출물,,,,,,,,,,,,6,1,3,6,6,9,12,,6,,6
PT2760-샘플(모바일오피스파우치),모바일 오피스 파우치,Product Parts,,,,,키멤버스,MOFP_PT2760-샘플(모바일오피스파우치),,,,,,,,,,,,,,,,,0,0,,0,,0
PT3696-조립산출물_모바일오피스파우치,모바일 오피스 파우치,Phantom Parts,,,,,,MOFP_PT3696-조립산출물_모바일오피스파우치,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4988-띠지(커스텀인쇄)_화이트+디지털풀컬러,몰스킨 2026 다이어리,Package Parts,216x95mm,아트지 150g,1) 단면인쇄 2) 단면무광코팅 3) 오시 2줄,,서울디지털인쇄협동조합,MOLD_PT4988-띠지(커스텀인쇄)_화이트+디지털풀컬러,20000,400,400,370,320,290,260,220,180,180,,2,1,2,4,2,4,6,,2,,2
PT4989-웰컴페이퍼(커스텀인쇄)_반투명+블랙인쇄,몰스킨 2026 다이어리,Package Parts,137x208mm,컨셉트레싱지 170g,단면 먹 1도,,서울디지털인쇄협동조합,MOLD_PT4989-웰컴페이퍼(커스텀인쇄)_반투명+블랙인쇄,35000,700,350,320,300,280,250,220,180,180,,2,1,2,4,2,4,6,,2,,2
PT4991-몰스킨다이어리(2026_데일리/하드/L)_블랙,몰스킨 2026 다이어리,Product Parts,130x210x22mm,,"커버종류. 하드커버
페이지. 400페이지
내지 재질. 70g/㎡, 중성지, 아이보리 컬러, FSC 인증지
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너, 리본형 북마크",,(주) 모나미,MOLD_PT4991-몰스킨다이어리(2026_데일리/하드/L)_블랙,27273,27273,27273,27273,27273,27273,27273,27273,27273,27273,,,1,,,,0,0,,0,,0
PT4992-몰스킨다이어리(2026_데일리/하드/L)_사파이어블루,몰스킨 2026 다이어리,Product Parts,130x210x22mm,,"커버종류. 하드커버
페이지. 400페이지
내지 재질. 70g/㎡, 중성지, 아이보리 컬러, FSC 인증지
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너, 리본형 북마크",,(주) 모나미,MOLD_PT4992-몰스킨다이어리(2026_데일리/하드/L)_사파이어블루,27273,27273,27273,27273,27273,27273,27273,27273,27273,27273,,,1,,,,0,0,,0,,0
PT4993-몰스킨다이어리(2026_데일리/하드/L)_스칼렛레드,몰스킨 2026 다이어리,Product Parts,130x210x22mm,,"커버종류. 하드커버
페이지. 400페이지
내지 재질. 70g/㎡, 중성지, 아이보리 컬러, FSC 인증지
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너, 리본형 북마크",,(주) 모나미,MOLD_PT4993-몰스킨다이어리(2026_데일리/하드/L)_스칼렛레드,27273,27273,27273,27273,27273,27273,27273,27273,27273,27273,,,1,,,,0,0,,0,,0
PT4994-몰스킨다이어리(2026_데일리/하드/L)_머틀그린,몰스킨 2026 다이어리,Product Parts,130x210x22mm,,"커버종류. 하드커버
페이지. 400페이지
내지 재질. 70g/㎡, 중성지, 아이보리 컬러, FSC 인증지
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너, 리본형 북마크",,(주) 모나미,MOLD_PT4994-몰스킨다이어리(2026_데일리/하드/L)_머틀그린,27273,27273,27273,27273,27273,27273,27273,27273,27273,27273,,,1,,,,0,0,,0,,0
PT4995-몰스킨다이어리(2026_위클리/하드/L)_블랙,몰스킨 2026 다이어리,Product Parts,130x210x11mm,,"커버종류. 하드커버
페이지. 144 페이지
내지 재질. 70g/㎡, 중성지, 아이보리 컬러, FSC 인증지
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너, 리본형 북마크",,(주) 모나미,MOLD_PT4995-몰스킨다이어리(2026_위클리/하드/L)_블랙,26182,26182,26182,26182,26182,26182,26182,26182,26182,26182,,,1,,,,0,0,,0,,0
PT4996-몰스킨다이어리(2026_위클리/하드/L)_사파이어블루,몰스킨 2026 다이어리,Product Parts,130x210x11mm,,"커버종류. 하드커버
페이지. 144 페이지
내지 재질. 70g/㎡, 중성지, 아이보리 컬러, FSC 인증지
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너, 리본형 북마크",,(주) 모나미,MOLD_PT4996-몰스킨다이어리(2026_위클리/하드/L)_사파이어블루,26182,26182,26182,26182,26182,26182,26182,26182,26182,26182,,,1,,,,0,0,,0,,0
PT4997-몰스킨다이어리(2026_위클리/하드/L)_스칼렛레드,몰스킨 2026 다이어리,Product Parts,130x210x11mm,,"커버종류. 하드커버
페이지. 144 페이지
내지 재질. 70g/㎡, 중성지, 아이보리 컬러, FSC 인증지
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너, 리본형 북마크",,(주) 모나미,MOLD_PT4997-몰스킨다이어리(2026_위클리/하드/L)_스칼렛레드,26182,26182,26182,26182,26182,26182,26182,26182,26182,26182,,,1,,,,0,0,,0,,0
PT4998-몰스킨다이어리(2026_위클리/하드/L)_머틀그린,몰스킨 2026 다이어리,Product Parts,130x210x11mm,,"커버종류. 하드커버
페이지. 144 페이지
내지 재질. 70g/㎡, 중성지, 아이보리 컬러, FSC 인증지
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너, 리본형 북마크",,(주) 모나미,MOLD_PT4998-몰스킨다이어리(2026_위클리/하드/L)_머틀그린,26182,26182,26182,26182,26182,26182,26182,26182,26182,26182,,,1,,,,0,0,,0,,0
PT5011-조립산출물_몰스킨다이어리,몰스킨 2026 다이어리,Phantom Parts,,,,,,MOLD_PT5011-조립산출물_몰스킨다이어리,,,,,,,,,,,,,,,,,0,0,,0,,0
PT5013-외주생산총공정산출물_몰스킨다이어리,몰스킨 2026 다이어리,Phantom Parts,,,,,,MOLD_PT5013-외주생산총공정산출물_몰스킨다이어리,,,,,,,,,,,,,2,,,,0,0,,0,,0
PT5089-샘플(UV)_풀컬러_신시어리웨일즈주식회사,몰스킨 2026 다이어리,Printing Parts,,,,,신시어리웨일즈 주식회사,MOLD_PT5089-샘플(UV)_풀컬러_신시어리웨일즈주식회사[몰스킨다이어리],27273,,,,,,,,,,,3,,,,3,3,3,,3,,3
PT4990-UV_풀컬러_동일시안_신시어리웨일즈,"몰스킨 2026 다이어리, 몰스킨 데일리 노트",Printing Parts,,,,,신시어리웨일즈 주식회사,"MOLD_PT4990-UV_풀컬러_동일시안_신시어리웨일즈[몰스킨다이어리],MOLN_PT4990-UV_풀컬러_동일시안_신시어리웨일즈[몰스킨노트]",1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,,5,,3,5,5,8,10,-2,3,-1,4
PT4986-페이퍼G형박스(전용)(몰스킨)_블랙,"몰스킨 2026 다이어리, 몰스킨 데일리 노트, 재고생산",Package Parts,"140x231x39mm(내경)
332x808mm(펼침면)",뉴에코블랙 400g,"1) 뉴에코블랙 400g
2) 유광먹박(태창 유광먹박)
3) 톰슨
4) 신규목형 제작 MOA-5806",,주식회사 모아패키지,"MOLD_PT4986-페이퍼G형박스(전용)(몰스킨)_블랙,MOLN_PT4986-페이퍼G형박스(전용)(몰스킨)_블랙,STCK_PT4986-페이퍼G형박스(전용)(몰스킨)_블랙",1360,1360,1360,1360,1360,1360,1360,1360,1360,1360,,,,,,,0,0,,0,,0
PT4975-몰스킨노트(룰드/하드/L)_블랙,몰스킨 데일리 노트,Product Parts,130x210x20mm,,"커버종류 : 하드커버 
라지 : 240페이지 
70g/㎡, 중성지, 아이보리 컬러

특징
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너,",,(주) 모나미,MOLN_PT4975-몰스킨노트(룰드/하드/L)_블랙,22909,22909,22909,22909,22909,22909,22909,22909,22909,22909,,,,,,,0,0,,0,,0
PT4976-몰스킨노트(룰드/하드/L)_사파이어블루,몰스킨 데일리 노트,Product Parts,130x210x20mm,,"커버종류 : 하드커버 
라지 : 240페이지 
70g/㎡, 중성지, 아이보리 컬러

특징
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너,",,(주) 모나미,MOLN_PT4976-몰스킨노트(룰드/하드/L)_사파이어블루,22909,22909,22909,22909,22909,22909,22909,22909,22909,22909,,,,,,,0,0,,0,,0
PT4977-몰스킨노트(룰드/하드/L)_스칼렛레드,몰스킨 데일리 노트,Product Parts,130x210x20mm,,"커버종류 : 하드커버 
라지 : 240페이지 
70g/㎡, 중성지, 아이보리 컬러

특징
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너,",,(주) 모나미,MOLN_PT4977-몰스킨노트(룰드/하드/L)_스칼렛레드,22909,22909,22909,22909,22909,22909,22909,22909,22909,22909,,,,,,,0,0,,0,,0
PT4978-몰스킨노트(룰드/하드/L)_머틀그린,몰스킨 데일리 노트,Product Parts,130x210x20mm,,"커버종류 : 하드커버 
라지 : 240페이지 
70g/㎡, 중성지, 아이보리 컬러

특징
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너,",,(주) 모나미,MOLN_PT4978-몰스킨노트(룰드/하드/L)_머틀그린,22909,22909,22909,22909,22909,22909,22909,22909,22909,22909,,,,,,,0,0,,0,,0
PT4979-몰스킨노트(플레인/하드/L)_블랙,몰스킨 데일리 노트,Product Parts,130x210x20mm,,"커버종류 : 하드커버 
라지 : 240페이지 
70g/㎡, 중성지, 아이보리 컬러

특징
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너,",,(주) 모나미,MOLN_PT4979-몰스킨노트(플레인/하드/L)_블랙,22909,22909,22909,22909,22909,22909,22909,22909,22909,22909,,,,,,,0,0,,0,,0
PT4980-몰스킨노트(플레인/하드/L)_사파이어블루,몰스킨 데일리 노트,Product Parts,130x210x20mm,,"커버종류 : 하드커버 
라지 : 240페이지 
70g/㎡, 중성지, 아이보리 컬러

특징
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너,",,(주) 모나미,MOLN_PT4980-몰스킨노트(플레인/하드/L)_사파이어블루,22909,22909,22909,22909,22909,22909,22909,22909,22909,22909,,,,,,,0,0,,0,,0
PT4981-몰스킨노트(플레인/하드/L)_스칼렛레드,몰스킨 데일리 노트,Product Parts,130x210x20mm,,"커버종류 : 하드커버 
라지 : 240페이지 
70g/㎡, 중성지, 아이보리 컬러

특징
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너,",,(주) 모나미,MOLN_PT4981-몰스킨노트(플레인/하드/L)_스칼렛레드,22909,22909,22909,22909,22909,22909,22909,22909,22909,22909,,,,,,,0,0,,0,,0
PT4982-몰스킨노트(플레인/하드/L)_머틀그린,몰스킨 데일리 노트,Product Parts,130x210x20mm,,"커버종류 : 하드커버 
라지 : 240페이지 
70g/㎡, 중성지, 아이보리 컬러

특징
엘라스틱 밴드, 확장형 메모 포켓, 라운드 코너,",,(주) 모나미,MOLN_PT4982-몰스킨노트(플레인/하드/L)_머틀그린,22909,22909,22909,22909,22909,22909,22909,22909,22909,22909,,,,,,,0,0,,0,,0
PT4983-띠지(커스텀인쇄)_화이트+디지털풀컬러,몰스킨 데일리 노트,Package Parts,216x95mm,아트지 150g,1) 단면인쇄 2) 단면무광코팅 3) 오시 2줄,,서울디지털인쇄협동조합,MOLN_PT4983-띠지(커스텀인쇄)_화이트+디지털풀컬러,400,400,400,370,320,290,260,220,180,180,,2,1,2,4,2,4,6,,2,,2
PT4985-샘플(UV)_풀컬러_신시어리웨일즈주식회사,몰스킨 데일리 노트,Printing Parts,,,,,신시어리웨일즈 주식회사,MOLN_PT4985-샘플(UV)_풀컬러_신시어리웨일즈주식회사,32909,22909,22909,22909,22909,22909,22909,22909,22909,22909,,2,,,,2,2,2,,2,,2
PT4987-웰컴페이퍼(커스텀인쇄)_반투명+블랙인쇄,몰스킨 데일리 노트,Package Parts,137x208mm,컨셉트레싱지 170g,단면 먹 1도,,서울디지털인쇄협동조합,MOLN_PT4987-웰컴페이퍼(커스텀인쇄)_반투명+블랙인쇄,35000,700,350,320,300,280,250,220,180,180,,2,1,2,4,2,4,6,,2,,2
PT5010-조립산출물_몰스킨노트,몰스킨 데일리 노트,Phantom Parts,,,,,,MOLN_PT5010-조립산출물_몰스킨노트,,,,,,,,,,,,,,,,,0,0,,0,,0
PT5012-외주생산총공정산출물_몰스킨노트,몰스킨 데일리 노트,Phantom Parts,,,,,,MOLN_PT5012-외주생산총공정산출물_몰스킨노트,,,,,,,,,,,,,2,,,,0,0,,0,,0
PT4984-UV_풀컬러_개별시안_신시어리웨일즈,"몰스킨 데일리 노트, 몰스킨 2026 다이어리",Printing Parts,,,,,신시어리웨일즈 주식회사,"MOLN_PT4984-UV_풀컬러_개별시안_신시어리웨일즈[몰스킨노트],MOLD_PT4984-UV_풀컬러_개별시안_신시어리웨일즈[몰스킨다이어리]",1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,,7,,4,6,7,11,13,-2,5,-1,6
PT0900-전사_6색_외부단면_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,,,홍보요업,MMUG_PT0900-전사_6색_외부단면_뮤지엄머그_홍보요업[뮤지엄머그],,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,,0
PT0902-전사_1색_외부단면_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,*핑크/퍼플/골드 컬러는 1색이지만 2색 비용으로 공급가 및 판매가가 책정됩니다.,,홍보요업,MMUG_PT0902-전사_1색_외부단면_뮤지엄머그_홍보요업[뮤지엄머그],150000,4822,2722,1727,1660,1320,1190,1190,1180,1180,,,,,,,0,0,,0,,0
PT0903-전사_5색_외부360도_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,,,홍보요업,MMUG_PT0903-전사_5색_외부360도_뮤지엄머그_홍보요업[뮤지엄머그],150000,20822,10722,4593,3790,2620,2020,2020,1970,1970,,,,,,,0,0,,0,,0
PT0904-전사_7색_외부360도_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,,,홍보요업,MMUG_PT0904-전사_7색_외부360도_뮤지엄머그_홍보요업[뮤지엄머그],,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,,0
PT0905-전사_8색_외부360도_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,,,홍보요업,MMUG_PT0905-전사_8색_외부360도_뮤지엄머그_홍보요업[뮤지엄머그],,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,,0
PT0906-전사_1색_외부360도_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,*핑크/퍼플/골드 컬러는 1색이지만 2색 비용으로 공급가 및 판매가가 책정됩니다.,,홍보요업,MMUG_PT0906-전사_1색_외부360도_뮤지엄머그_홍보요업[뮤지엄머그],150000,6422,3522,2193,2030,1620,1460,1460,1450,1450,,,,,,,0,0,,0,,0
PT0907-전사_7색_외부단면_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,,,홍보요업,MMUG_PT0907-전사_7색_외부단면_뮤지엄머그_홍보요업[뮤지엄머그],,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,,0
PT0909-전사_4색_외부단면_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,,,홍보요업,MMUG_PT0909-전사_4색_외부단면_뮤지엄머그_홍보요업[뮤지엄머그],150000,12622,6622,3026,2620,1920,1550,1550,1510,1510,,,,,,,0,0,,0,,0
PT0910-전사_4색_외부360도_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,,,홍보요업,MMUG_PT0910-전사_4색_외부360도_뮤지엄머그_홍보요업[뮤지엄머그],150000,17222,8922,3993,3350,2370,1880,1880,1840,1840,,,,,,,0,0,,0,,0
PT0760-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_000-63,뮤지엄 머그,Package Parts,53x112,초강접 아트지 스티커 90g,"1) 단면인쇄
2) 무광코팅",,서울디지털인쇄협동조합,"DMUG_PT0760-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_000-63[골지단품박스_그레이],MMUG_PT0760-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_000-63[골지단품박스_그레이]",,170,170,150,130,110,90,80,70,70,,2,1,2,4,2,4,6,,2,,2
PT0911-전사_5색_외부단면_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,,,홍보요업,MMUG_PT0911-전사_5색_외부단면_뮤지엄머그_홍보요업[뮤지엄머그],150000,15222,7922,3460,2940,2120,1670,1670,1620,1620,,,,,,,0,0,,0,,0
PT0912-전사_2색_외부360도_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,,,홍보요업,MMUG_PT0912-전사_2색_외부360도_뮤지엄머그_홍보요업[뮤지엄머그],150000,10022,5322,2793,2470,1870,1600,1600,1580,1580,,,,,,,0,0,,0,,0
PT0913-전사_8색_외부단면_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,,,홍보요업,MMUG_PT0913-전사_8색_외부단면_뮤지엄머그_홍보요업[뮤지엄머그],,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,,0
PT0914-전사_내부단면_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,*내부 전사는 1색만 가능합니다.,,홍보요업,MMUG_PT0914-전사_내부단면_뮤지엄머그_홍보요업[뮤지엄머그],150000,2972,1672,777,760,520,440,440,430,430,,,,,,,0,0,,0,,0
PT0921-샘플(색상만확인),뮤지엄 머그,Printing Parts,,,,,하나 세라믹,"MMUG_PT0921-샘플(색상만확인)[뮤지엄머그],DMUG_PT0921-샘플(색상만확인)[데일리머그],URPD_PT0921-샘플(색상만확인)",,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,,0
PT0915-전사_3색_외부단면_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,,,홍보요업,MMUG_PT0915-전사_3색_외부단면_뮤지엄머그_홍보요업[뮤지엄머그],150000,10022,5322,2593,2300,1720,1430,1430,1400,1400,,,,,,,0,0,,0,,0
PT0916-전사_3색_외부360도_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,,,홍보요업,MMUG_PT0916-전사_3색_외부360도_뮤지엄머그_홍보요업[뮤지엄머그],150000,13622,7122,3393,2910,2120,1740,1740,1710,1710,,,,,,,0,0,,0,,0
PT0917-전사_2색_외부단면_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,,,홍보요업,MMUG_PT0917-전사_2색_외부단면_뮤지엄머그_홍보요업[뮤지엄머그],150000,7422,4022,2160,1980,1520,1310,1310,1290,1290,,,,,,,0,0,,0,,0
PT0918-전사_6색_외부360도_뮤지엄머그_홍보요업,뮤지엄 머그,Printing Parts,,,,,홍보요업,MMUG_PT0918-전사_6색_외부360도_뮤지엄머그_홍보요업[뮤지엄머그],,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,,0
PT0762-골지단품박스(커스텀인쇄)_화이트+옵셋풀컬러_100-4,뮤지엄 머그,Package Parts,116x96x98,SC마닐라 240g + 편E골(백K.K),"1) 단면 ?도 인쇄
2) 단면 무광코팅",,(주)청산인쇄,"DMUG_PT0762-골지단품박스(커스텀인쇄)_화이트+옵셋풀컬러_100-4,MMUG_PT0762-골지단품박스(커스텀인쇄)_화이트+옵셋풀컬러_100-4",,,4730,1790,1390,940,570,540,480,310,,11,1,3,5,11,14,16,,11,,11
PT2519-뮤지엄머그_추상적산출물,뮤지엄 머그,Phantom Parts,,,,,홍보요업,MMUG_PT2519-뮤지엄머그_추상적산출물,,,,,,,,,,,,9,2,3,7,9,12,16,,9,,9
